order_id,product,city,supplier,price,quantity,order_date,delivery_date,warehouse,transport_cost,discount,customer_rating,returned,payment_method,delivery_status,notes
ORD2960,Laptop,mumbai ,,25.037k,4,2023-09-09,28/10/2023,WH2,100,0,3,yes,UPI,,late delivery
ORD2961,Tablet,Mumbai,Supplier A,47.233k,10,01-19-2023,2023-09-28,WH3,300rs,5,3,yes,UPI,,check address
ORD2962,Keyboard,Delhi,Supplier B,6009 INR,12,2023-03-15,2023-06-10,,300,10,4,no,,Pending,urgent
ORD2963,Tablet,Delhi,Supplier B,8235,3,2023-04-14,07-11-2023,WH2,100,10,1,YES,Card,Pending,
ORD2964,Tablet,Delhi,Supplier B,27091 INR,1,2023-08-27,2023-04-19,,unknown,0,4,,,Delivered,urgent
ORD2965,Mouse,banglore,Supplier B,41.726k,19,11-05-2023,03-13-2023,WH2,nan,5,4,YES,,Delivered,check address
ORD2966,Laptop,delhi,,₹39056,1,03/08/2023,2023-08-03,WH2,100,,,YES,UPI,Pending,check address
ORD2967,Mouse,Mumbai,unknown,48082,19,23/10/2023,12-21-2023,,nan,10,1,,card ,Cancelled,late delivery
ORD2968,Laptop,chen nai,Supplier B,46766,4,2023-02-06,05/02/2023,,nan,ten,1,,Card,,check address
ORD2969,Laptop,Hyderabad,Supplier B,39.904k,13,2023-03-24,05-29-2023,,nan,ten,,YES,UPI,Cancelled,check address
ORD2970,Mobile,banglore,Supplier A,12.195k,14,01/06/2023,2023-12-25,WH3,300,5,1,YES,Cash,delivered,late delivery
ORD2971,Monitor,mumbai ,Supplier C,40.374k,14,01/04/2023,11-01-2023,WH1,300,0,1,YES,Cash,delivered,check address
ORD2972,Mobile,Mumbai,,27248,3,2023-06-02,2023-06-29,WH2,200,0,,yes,card ,delivered,check address
ORD2973,Monitor,chen nai,Supplier B,27226,19,2023-11-30,2023-05-31,WH1,unknown,ten,1,yes,Card,Cancelled,
ORD2974,Mouse,Mumbai,unknown,₹21779,11,2023-12-20,04-04-2023,,300,,,yes,Card,Delivered,late delivery
ORD2975,Monitor,Chennai,unknown,11666,9,20/04/2023,2023-08-13,,unknown,0,1,yes,,delivered,check address
ORD2976,Mouse,Chennai,unknown,21379 INR,6,07/03/2023,2023-01-05,WH2,nan,0,4,,Cash,Pending,late delivery
ORD2977,Tablet,Delhi,Supplier A,₹32709,4,12-23-2023,05/04/2023,WH2,unknown,0,,no,Cash,,urgent
ORD2978,Tablet,Delhi,unknown,₹49903,5,26/01/2023,2023-02-28,WH2,300rs,10,2,yes,Cash,Delivered,
ORD2979,Monitor,hydrabad,Supplier A,43.85k,9,2023-05-16,06-20-2023,WH2,unknown,,2,YES,Card,delivered,check address
ORD2980,Monitor,Chennai,,42266,1,2023-12-05,2023-06-11,WH2,100,,2,no,UPI,,urgent
ORD2981,Mouse,Hyderabad,unknown,₹31818,15,12-10-2023,2023-05-19,,300rs,,4,yes,Cash,,
ORD2982,Mobile,chen nai,Supplier C,₹41537,11,07-31-2023,14/09/2023,WH2,nan,0,1,No,Cash,Delivered,urgent
ORD2983,Mouse,mumbai ,Supplier B,31949 INR,1,02-20-2023,2023-12-28,WH3,300rs,0,3,No,card ,Cancelled,check address
ORD2984,Mobile,hydrabad,,48.754k,17,2023-01-19,2023-08-12,WH1,100,ten,1,,,,urgent
ORD2985,Tablet,Bangalore,Supplier C,26853,15,24/07/2023,14/04/2023,WH1,200,10,5,No,card ,Delivered,
ORD2986,Laptop,Bangalore,,35195,14,2023-11-25,10-01-2023,WH3,200,0,1,,UPI,delivered,urgent
ORD2987,Monitor,banglore,unknown,₹22997,9,02/06/2023,2023-07-25,WH2,unknown,10,,,card ,Delivered,urgent
ORD2988,Mobile,Hyderabad,,36.87k,4,11-22-2023,2023-06-07,,unknown,,,,card ,Cancelled,late delivery
ORD2989,Mouse,Hyderabad,,35114 INR,9,2023-05-26,16/12/2023,,300,10,2,no,Cash,delivered,late delivery
ORD2990,Tablet,mumbai ,,42.588k,5,05-16-2023,2023-12-04,WH3,300rs,5,1,no,Cash,Cancelled,check address
ORD2991,Mobile,Mumbai,Supplier A,30871,3,06-05-2023,2023-09-14,WH3,300,15,1,No,,,late delivery
ORD2992,Mouse,Bangalore,Supplier C,2961,18,2023-01-14,30/10/2023,WH3,300,0,,no,,Delivered,urgent
ORD2993,Monitor,Mumbai,unknown,₹38380,9,2023-02-01,2023-06-23,WH1,300rs,,5,yes,card ,Pending,late delivery
ORD2994,Monitor,Mumbai,Supplier B,43.507k,4,2023-04-15,08-10-2023,WH3,300rs,15,3,,Card,Cancelled,
ORD2995,Keyboard,Hyderabad,unknown,6690 INR,7,04/12/2023,01-05-2023,,100,ten,3,yes,Card,Delivered,
ORD2996,Laptop,Mumbai,unknown,16.168k,1,12/11/2023,2023-11-25,WH2,300rs,15,2,no,,Pending,check address
ORD2997,Keyboard,Bangalore,Supplier A,46875,16,20/09/2023,2023-02-07,,300rs,,,YES,UPI,Pending,late delivery
ORD2998,Tablet,chen nai,Supplier A,6458,6,11-27-2023,2023-07-16,WH3,unknown,ten,3,no,,Delivered,late delivery
ORD2999,Mobile,Bengaluru,,27942 INR,6,26/06/2023,2023-03-12,,300,15,2,,card ,delivered,check address
ORD3000,Tablet,Mumbai,unknown,11033 INR,14,04-03-2023,02/04/2023,WH1,200,10,4,YES,Card,Pending,urgent
ORD3001,Mouse,mumbai ,Supplier C,9047 INR,5,09-20-2023,02/04/2023,,nan,,5,YES,card ,Delivered,
ORD3002,Monitor,delhi,Supplier A,₹5902,11,2023-10-10,09-29-2023,WH1,200,,1,,UPI,Delivered,late delivery
ORD3003,Keyboard,Delhi,Supplier A,2.496k,1,14/07/2023,2023-08-22,WH2,300rs,ten,5,No,Cash,delivered,late delivery
ORD3004,Keyboard,mumbai ,Supplier C,28664 INR,10,2023-10-27,03/06/2023,WH3,nan,10,3,no,,Delivered,check address
ORD3005,Keyboard,Chennai,Supplier A,43203,1,25/09/2023,14/01/2023,WH2,300rs,5,,no,Cash,Cancelled,
ORD3006,Tablet,Bangalore,Supplier C,5582,4,2023-02-26,15/03/2023,WH3,unknown,5,1,YES,Card,Cancelled,late delivery
ORD3007,Monitor,delhi,Supplier B,30482,8,2023-05-27,2023-11-27,WH2,100,15,5,YES,UPI,delivered,late delivery
ORD3008,Mobile,Delhi,Supplier C,35.811k,1,11-09-2023,07-18-2023,WH2,300rs,,5,,card ,,urgent
ORD3009,Mouse,hydrabad,Supplier B,37.144k,8,2023-11-01,2023-02-26,WH2,nan,10,,,,Delivered,check address
ORD3010,Mobile,mumbai ,,42.476k,14,10-07-2023,05-12-2023,WH1,unknown,ten,,No,Card,Cancelled,late delivery
ORD3011,Tablet,delhi,,32.872k,17,2023-10-17,03-08-2023,WH1,100,,2,YES,UPI,Cancelled,late delivery
ORD3012,Mouse,Bengaluru,Supplier A,18218,9,2023-06-25,2023-02-26,,unknown,ten,,no,card ,Delivered,
ORD3013,Keyboard,Bangalore,Supplier C,18007,6,02-09-2023,2023-10-25,,nan,ten,,,card ,Delivered,
ORD3014,Laptop,chen nai,Supplier A,21.366k,1,01/12/2023,04-02-2023,,100,10,,yes,Card,Pending,
ORD3015,Tablet,banglore,Supplier C,₹30827,9,05/04/2023,02/05/2023,WH3,300,5,4,no,card ,delivered,urgent
ORD3016,Tablet,Hyderabad,Supplier A,48659 INR,1,2023-01-06,11/11/2023,WH1,nan,5,5,YES,Cash,Pending,
ORD3017,Monitor,Bengaluru,,₹39208,14,09/03/2023,16/03/2023,WH2,300,15,,,Cash,delivered,check address
ORD3018,Mobile,Chennai,,34.264k,11,03-18-2023,16/02/2023,,unknown,ten,1,,UPI,Pending,urgent
ORD3019,Tablet,Hyderabad,Supplier A,32607,8,2023-10-13,2023-06-01,WH1,300,ten,4,yes,Cash,delivered,late delivery
ORD3020,Tablet,chen nai,Supplier C,28.005k,12,01/01/2023,2023-09-29,WH1,300rs,10,4,No,Card,Delivered,urgent
ORD3021,Keyboard,Bengaluru,unknown,44223 INR,6,10-06-2023,2023-04-05,WH3,200,ten,,no,UPI,delivered,late delivery
ORD3022,Keyboard,Delhi,Supplier C,32475,17,2023-04-08,2023-04-17,WH2,100,5,1,,,Cancelled,check address
ORD3023,Mouse,delhi,Supplier A,₹17926,11,2023-08-07,05-25-2023,WH1,nan,0,4,No,card ,,late delivery
ORD3024,Laptop,Bangalore,Supplier C,₹34683,10,2023-08-29,12/05/2023,WH1,unknown,5,3,yes,Cash,Cancelled,check address
ORD3025,Monitor,delhi,Supplier B,₹19185,8,2023-04-17,2023-08-26,,300,,4,yes,,delivered,late delivery
ORD3026,Laptop,Mumbai,Supplier C,12274 INR,12,2023-09-10,12-23-2023,WH3,unknown,ten,2,no,card ,delivered,urgent
ORD3027,Mouse,mumbai ,,47.049k,4,2023-06-23,14/02/2023,WH3,300rs,ten,4,no,Card,delivered,
ORD3028,Keyboard,Chennai,,₹34947,13,01-09-2023,04-09-2023,WH2,nan,ten,5,,,,urgent
ORD3029,Mobile,Mumbai,Supplier B,44215 INR,3,2023-11-01,2023-08-08,WH3,unknown,10,,,UPI,,check address
ORD3030,Keyboard,Mumbai,Supplier C,35.839k,4,05-19-2023,2023-10-09,WH2,300rs,ten,4,no,Card,Pending,urgent
ORD3031,Monitor,Chennai,unknown,42766 INR,8,2023-03-03,2023-03-31,WH2,nan,0,2,no,Cash,delivered,check address
ORD3032,Keyboard,mumbai ,Supplier C,₹28314,5,2023-01-30,31/12/2023,,300rs,ten,2,,,Pending,urgent
ORD3033,Monitor,Delhi,,₹47641,2,03-20-2023,11-29-2023,,300rs,5,,,Card,Cancelled,check address
ORD3034,Monitor,hydrabad,,40.913k,8,30/03/2023,2023-01-03,WH1,200,5,4,,Card,,urgent
ORD3035,Monitor,mumbai ,Supplier A,43.494k,5,2023-11-17,2023-07-24,,300,10,3,yes,,Delivered,
ORD3036,Mouse,Bangalore,,₹31288,16,2023-12-19,2023-02-09,WH1,100,0,4,YES,Cash,,check address
ORD3037,Monitor,delhi,Supplier A,48344 INR,15,01-22-2023,03-14-2023,WH1,100,10,1,no,Card,Pending,late delivery
ORD3038,Monitor,Delhi,,26.892k,19,2023-10-06,2023-08-27,WH1,nan,5,2,yes,,Delivered,check address
ORD3039,Mobile,banglore,,₹26682,13,04-01-2023,2023-07-08,WH1,nan,15,4,,Card,Delivered,
ORD3040,Laptop,hydrabad,unknown,2.589k,11,2023-11-22,08-14-2023,WH2,unknown,10,3,YES,UPI,Delivered,
ORD3041,Tablet,delhi,Supplier A,31809,16,06-03-2023,2023-07-04,WH1,unknown,ten,3,YES,,,
ORD3042,Laptop,Delhi,Supplier A,19870 INR,18,10/09/2023,17/11/2023,WH1,200,5,3,yes,,delivered,late delivery
ORD3043,Monitor,mumbai ,,₹9679,15,06-25-2023,08-28-2023,WH1,nan,10,5,No,Card,Delivered,
ORD3044,Mobile,Chennai,Supplier A,9.803k,6,2023-10-03,2023-01-06,WH2,100,5,5,No,,Cancelled,
ORD3045,Keyboard,mumbai ,,49058 INR,8,2023-03-12,05/10/2023,WH3,300,10,5,,UPI,Cancelled,late delivery
ORD3046,Mobile,hydrabad,,43357 INR,4,12/01/2023,2023-01-07,WH3,200,5,,No,Cash,Delivered,
ORD3047,Monitor,banglore,Supplier C,₹40982,16,06-19-2023,2023-04-21,WH1,nan,0,1,,UPI,Cancelled,late delivery
ORD3048,Mobile,Delhi,Supplier A,44.153k,11,12/10/2023,05/03/2023,WH3,200,,1,No,,Cancelled,urgent
ORD3049,Mobile,Bangalore,Supplier B,₹28650,2,05-02-2023,2023-06-12,,200,,,yes,,Cancelled,urgent
ORD3050,Monitor,mumbai ,Supplier A,₹49657,4,2023-01-29,05-13-2023,,200,10,4,YES,Card,Pending,urgent
ORD3051,Mouse,Delhi,Supplier A,10529,14,10-10-2023,22/06/2023,,nan,ten,5,no,card ,Pending,check address
ORD3052,Mobile,delhi,unknown,29998 INR,11,2023-01-05,04-10-2023,,300rs,5,5,YES,card ,Cancelled,check address
ORD3053,Tablet,banglore,Supplier B,49.091k,4,06/07/2023,18/07/2023,WH2,nan,,1,No,Cash,delivered,
ORD3054,Tablet,Bangalore,Supplier B,49208 INR,3,03/05/2023,03-07-2023,WH1,nan,,3,YES,Card,Cancelled,late delivery
ORD3055,Mobile,Delhi,unknown,11.392k,5,2023-05-16,20/12/2023,WH2,unknown,10,3,No,UPI,Pending,check address
ORD3056,Mouse,Bengaluru,unknown,₹38265,6,2023-06-05,07-09-2023,WH2,nan,ten,,,Card,Delivered,late delivery
ORD3057,Keyboard,mumbai ,Supplier A,5583 INR,9,2023-02-26,05/09/2023,WH1,nan,10,,no,Card,Cancelled,urgent
ORD3058,Monitor,hydrabad,Supplier C,27690 INR,4,25/12/2023,2023-10-09,WH2,nan,10,,,UPI,,late delivery
ORD3059,Tablet,banglore,unknown,11.328k,7,20/04/2023,2023-07-05,WH1,200,15,2,no,Card,Pending,urgent
ORD3060,Keyboard,Bangalore,Supplier B,₹22638,13,2023-01-23,07-21-2023,WH2,200,0,,,,Pending,check address
ORD3061,Mobile,Bangalore,Supplier B,17.238k,10,2023-03-27,14/03/2023,WH3,nan,0,4,,Cash,Pending,late delivery
ORD3062,Keyboard,hydrabad,Supplier A,40113 INR,12,2023-11-09,01-29-2023,WH3,unknown,0,4,YES,card ,Delivered,late delivery
ORD3063,Laptop,Mumbai,Supplier C,23955 INR,10,07-15-2023,2023-05-03,,300,5,5,no,UPI,,urgent
ORD3064,Tablet,Hyderabad,,22682,11,2023-12-19,23/12/2023,WH3,unknown,5,1,YES,card ,,late delivery
ORD3065,Mobile,banglore,unknown,48442 INR,11,06-03-2023,09-02-2023,,300,0,4,,,,urgent
ORD3066,Monitor,Bangalore,unknown,17462 INR,6,11-09-2023,2023-05-25,,300rs,10,3,YES,card ,Pending,check address
ORD3067,Mouse,Delhi,Supplier A,6.652k,6,03-19-2023,09-10-2023,,300,15,1,No,,Cancelled,urgent
ORD3068,Mobile,Mumbai,Supplier C,₹17761,6,2023-02-17,2023-07-05,WH2,100,0,5,,card ,Cancelled,urgent
ORD3069,Monitor,Hyderabad,Supplier B,₹31235,12,19/08/2023,08-09-2023,WH1,100,ten,,No,Cash,,late delivery
ORD3070,Mouse,delhi,Supplier B,₹25351,14,2023-07-16,2023-09-11,WH3,300,10,5,,,Pending,late delivery
ORD3071,Mouse,hydrabad,,12176 INR,18,12-05-2023,2023-08-03,WH1,nan,,4,No,UPI,Cancelled,late delivery
ORD3072,Mobile,Delhi,Supplier B,39709 INR,19,2023-12-20,2023-03-19,WH3,300,15,4,No,UPI,delivered,check address
ORD3073,Keyboard,mumbai ,unknown,34.914k,10,13/08/2023,2023-09-26,WH3,100,5,,,Card,Cancelled,late delivery
ORD3074,Keyboard,Hyderabad,,49726 INR,10,2023-05-24,2023-01-17,WH2,300,,2,No,Card,Cancelled,check address
ORD3075,Mouse,banglore,Supplier C,49329 INR,7,07/06/2023,2023-06-12,WH3,200,,,no,Cash,delivered,check address
ORD3076,Keyboard,mumbai ,,26.639k,10,01-07-2023,2023-06-15,WH1,300rs,ten,,No,card ,Cancelled,
ORD3077,Laptop,chen nai,Supplier C,3216 INR,14,19/11/2023,2023-11-12,WH1,200,ten,4,,card ,Delivered,late delivery
ORD3078,Mouse,chen nai,Supplier B,₹49197,5,03-06-2023,06-30-2023,WH3,unknown,ten,4,no,,Pending,urgent
ORD3079,Mouse,banglore,Supplier A,28415 INR,11,02-07-2023,2023-01-22,WH1,200,,3,no,Cash,Delivered,late delivery
ORD3080,Monitor,delhi,,33657,7,17/08/2023,2023-02-07,,300rs,10,3,no,,Delivered,late delivery
ORD3081,Keyboard,Hyderabad,,39217 INR,18,2023-12-23,04-15-2023,WH1,nan,0,1,YES,UPI,Pending,urgent
ORD3082,Mouse,Mumbai,unknown,18847,11,2023-09-17,01-25-2023,,300rs,,4,no,UPI,Delivered,urgent
ORD3083,Laptop,Bengaluru,unknown,18900 INR,3,2023-09-30,03-03-2023,,nan,0,4,YES,card ,Cancelled,check address
ORD3084,Monitor,hydrabad,Supplier C,12242 INR,7,05-12-2023,2023-02-26,WH1,100,,5,yes,Card,,urgent
ORD3085,Mobile,Bangalore,Supplier A,32073,4,2023-04-28,01-11-2023,,300,10,3,No,Card,,
ORD3086,Mouse,Bengaluru,unknown,38191,19,2023-03-04,2023-05-11,WH1,100,0,5,YES,UPI,Delivered,late delivery
ORD3087,Laptop,hydrabad,unknown,₹48601,18,09-12-2023,2023-01-07,WH1,100,5,4,,,,late delivery
ORD3088,Tablet,chen nai,Supplier B,18910 INR,11,06-20-2023,30/05/2023,WH3,100,15,3,no,card ,Delivered,urgent
ORD3089,Laptop,chen nai,Supplier B,29.186k,14,04-08-2023,2023-10-17,WH1,300,,4,,,Pending,urgent
ORD3090,Laptop,delhi,unknown,₹15978,10,24/07/2023,2023-12-23,WH1,nan,,2,no,Card,delivered,urgent
ORD3091,Monitor,Bengaluru,Supplier C,14606,14,2023-11-20,2023-11-28,WH3,300rs,10,,,Cash,Delivered,check address
ORD3092,Mobile,Bengaluru,Supplier A,33031 INR,4,2023-08-31,2023-05-08,WH2,nan,15,5,No,Card,delivered,check address
ORD3093,Tablet,Mumbai,unknown,₹8421,12,2023-03-14,2023-01-19,WH1,nan,ten,3,No,,Cancelled,late delivery
ORD3094,Keyboard,delhi,Supplier C,3.548k,12,2023-08-29,2023-07-08,WH2,200,0,3,yes,Card,Pending,check address
ORD3095,Keyboard,delhi,Supplier C,8.252k,2,03-03-2023,2023-04-10,WH2,300,,4,,Card,,late delivery
ORD3096,Laptop,banglore,unknown,48624,6,05-08-2023,05-25-2023,WH3,nan,5,4,yes,Card,Delivered,late delivery
ORD3097,Monitor,mumbai ,Supplier C,13.849k,5,2023-02-09,2023-09-04,WH2,nan,ten,1,,Card,Delivered,check address
ORD3098,Monitor,delhi,,5608 INR,19,2023-03-18,2023-01-24,WH2,100,ten,1,No,card ,Cancelled,check address
ORD3099,Keyboard,delhi,Supplier C,26091 INR,15,2023-04-28,10-08-2023,,unknown,5,5,yes,UPI,Pending,
ORD3100,Tablet,Delhi,unknown,47595 INR,10,2023-12-14,21/12/2023,WH2,200,10,3,no,Card,delivered,urgent
ORD3101,Mobile,Hyderabad,Supplier C,7745,7,2023-06-23,2023-09-15,WH3,300rs,ten,4,No,Card,Pending,
ORD3102,Tablet,Hyderabad,unknown,36830 INR,19,06-28-2023,05-06-2023,WH1,unknown,,5,YES,card ,Cancelled,late delivery
ORD3103,Mouse,Chennai,Supplier B,₹39049,8,2023-09-08,11-17-2023,,200,10,3,No,card ,delivered,late delivery
ORD3104,Mouse,Bengaluru,unknown,38530 INR,15,2023-06-27,08/07/2023,WH3,100,15,4,No,Cash,delivered,check address
ORD3105,Mobile,Bangalore,Supplier C,31222 INR,4,05-06-2023,09/04/2023,WH3,100,5,1,YES,card ,Delivered,
ORD3106,Keyboard,Bengaluru,unknown,10640,13,01-16-2023,2023-06-09,,100,5,3,,Cash,Delivered,urgent
ORD3107,Mobile,hydrabad,Supplier A,34734,5,22/09/2023,04-09-2023,,300,10,4,YES,Cash,Pending,check address
ORD3108,Monitor,banglore,unknown,23.078k,11,05/11/2023,26/02/2023,WH3,unknown,15,5,,Card,delivered,check address
ORD3109,Mouse,banglore,unknown,₹33875,16,2023-07-05,09-15-2023,WH1,100,ten,5,yes,,Delivered,late delivery
ORD3110,Laptop,banglore,Supplier A,24.565k,18,2023-07-07,22/10/2023,WH2,nan,0,2,yes,Card,delivered,urgent
ORD3111,Laptop,mumbai ,Supplier A,45054 INR,15,2023-11-27,2023-12-19,WH1,300,15,3,yes,UPI,delivered,late delivery
ORD3112,Keyboard,Bangalore,Supplier A,42582 INR,1,2023-12-19,2023-05-14,WH2,100,10,5,YES,Cash,,check address
ORD3113,Monitor,Hyderabad,,1509 INR,8,10-24-2023,16/05/2023,WH1,300,ten,3,,,Delivered,
ORD3114,Tablet,Mumbai,unknown,7815 INR,4,2023-01-02,10-19-2023,,nan,ten,5,no,card ,Delivered,urgent
ORD3115,Monitor,Hyderabad,Supplier A,43024,9,2023-06-20,2023-10-06,,100,ten,3,No,card ,Delivered,check address
ORD3116,Laptop,mumbai ,Supplier A,49783,19,22/02/2023,2023-01-25,,unknown,10,3,YES,card ,,check address
ORD3117,Laptop,banglore,Supplier B,43.398k,7,2023-03-11,2023-10-01,WH3,100,15,3,yes,,Cancelled,late delivery
ORD3118,Mouse,mumbai ,,₹37639,15,2023-04-18,10/12/2023,WH3,nan,10,2,no,card ,,urgent
ORD3119,Monitor,Hyderabad,unknown,33.408k,3,2023-11-26,08-21-2023,WH2,100,5,1,,card ,Cancelled,check address
ORD3120,Monitor,Mumbai,Supplier C,₹49721,12,2023-03-16,10/11/2023,,nan,10,,,Cash,Pending,
ORD3121,Laptop,Chennai,,23892 INR,2,08-03-2023,2023-08-29,WH3,100,0,3,,card ,Delivered,check address
ORD3122,Tablet,Bangalore,,14.276k,19,10/02/2023,10-03-2023,WH3,100,5,1,YES,,Cancelled,urgent
ORD3123,Keyboard,mumbai ,Supplier B,40932,7,2023-05-11,2023-04-03,,200,,,No,card ,delivered,check address
ORD3124,Keyboard,hydrabad,unknown,4500 INR,11,2023-07-20,21/05/2023,WH1,300,5,1,No,Card,Cancelled,late delivery
ORD3125,Monitor,Hyderabad,unknown,13546,19,2023-07-29,01-02-2023,,300rs,5,1,no,Cash,Cancelled,check address
ORD3126,Keyboard,Bangalore,Supplier A,41.526k,8,05-14-2023,2023-02-28,WH2,200,5,5,yes,UPI,delivered,check address
ORD3127,Laptop,Hyderabad,Supplier A,₹16042,13,2023-07-22,19/03/2023,,200,ten,4,yes,Card,Pending,urgent
ORD3128,Laptop,Hyderabad,,39838,9,28/12/2023,02-18-2023,WH1,300,15,,yes,UPI,Delivered,check address
ORD3129,Monitor,Mumbai,Supplier B,39.153k,2,2023-12-31,2023-11-11,WH1,200,,1,yes,,,check address
ORD3130,Monitor,Chennai,unknown,₹1229,18,2023-03-17,2023-01-06,,nan,0,3,no,UPI,Pending,
ORD3131,Mouse,Bangalore,Supplier B,25.725k,15,09/06/2023,2023-01-23,WH3,200,5,4,no,UPI,,
ORD3132,Monitor,hydrabad,Supplier C,34.677k,11,2023-01-05,09/03/2023,WH1,300rs,15,5,,card ,,urgent
ORD3133,Tablet,banglore,unknown,12.72k,15,2023-04-02,07/04/2023,WH2,nan,10,2,YES,Cash,Pending,
ORD3134,Keyboard,Bangalore,Supplier A,32879,18,05-02-2023,09/03/2023,WH3,unknown,,1,No,UPI,Cancelled,urgent
ORD3135,Monitor,hydrabad,,₹18018,14,2023-10-08,01-02-2023,WH2,300,ten,1,no,,Pending,urgent
ORD3136,Mobile,delhi,Supplier B,32118 INR,19,04-06-2023,2023-05-09,WH2,300,0,5,No,,,check address
ORD3137,Mouse,banglore,Supplier A,5717,13,2023-01-20,03-18-2023,WH2,300,,3,,,Pending,
ORD3138,Mobile,Bangalore,,₹19574,16,2023-01-28,02-13-2023,WH2,nan,0,,,card ,delivered,
ORD3139,Laptop,Delhi,Supplier A,14235 INR,2,2023-04-04,18/10/2023,WH1,300,0,,no,Card,Cancelled,late delivery
ORD3140,Keyboard,Delhi,unknown,6189,2,2023-04-14,2023-07-03,WH3,300,10,,yes,card ,Cancelled,
ORD3141,Monitor,Hyderabad,Supplier B,₹22323,17,05-29-2023,10-01-2023,,300rs,0,3,YES,card ,,
ORD3142,Mobile,banglore,Supplier C,24465 INR,18,2023-02-28,2023-08-22,WH1,100,10,4,No,UPI,Cancelled,late delivery
ORD3143,Keyboard,Bangalore,Supplier A,37.242k,10,06/04/2023,2023-07-02,WH3,unknown,5,4,No,Cash,,
ORD3144,Laptop,Hyderabad,Supplier B,₹12972,12,04/06/2023,2023-11-09,,100,,3,,,delivered,check address
ORD3145,Tablet,Bengaluru,unknown,40.962k,3,27/09/2023,2023-10-17,,100,0,2,No,Cash,,late delivery
ORD3146,Mouse,Hyderabad,Supplier A,2.865k,6,04-15-2023,05-20-2023,WH1,300,10,3,yes,Card,delivered,late delivery
ORD3147,Keyboard,mumbai ,unknown,34.066k,5,2023-01-26,08-27-2023,WH3,nan,5,2,no,Cash,delivered,
ORD3148,Keyboard,Delhi,Supplier C,₹37493,8,2023-04-01,03/11/2023,WH2,300,,5,YES,Cash,Cancelled,check address
ORD3149,Tablet,Bengaluru,Supplier C,28.967k,18,2023-10-15,2023-10-20,WH2,100,5,,YES,Card,Cancelled,check address
ORD3150,Keyboard,chen nai,,5540 INR,16,2023-05-09,10-27-2023,,300rs,15,2,yes,Card,,
ORD3151,Laptop,hydrabad,,28773 INR,14,2023-08-17,2023-05-25,WH1,300,,,No,,,urgent
ORD3152,Laptop,mumbai ,,₹44065,6,2023-12-16,01-08-2023,WH1,300,10,5,yes,,Cancelled,urgent
ORD3153,Tablet,banglore,unknown,13464,11,02-16-2023,2023-03-09,WH2,300,0,,YES,Card,,
ORD3154,Mouse,Hyderabad,,38.582k,6,03/11/2023,04/10/2023,WH1,nan,10,,yes,Card,Pending,urgent
ORD3155,Monitor,Delhi,Supplier B,14.596k,5,2023-10-11,2023-03-27,WH1,300rs,ten,1,YES,card ,,urgent
ORD3156,Mobile,Chennai,unknown,32.385k,15,2023-09-07,06/09/2023,WH3,300rs,10,3,No,,Pending,check address
ORD3157,Monitor,hydrabad,unknown,16386 INR,6,06-01-2023,2023-09-23,WH3,300rs,10,4,YES,,,
ORD3158,Keyboard,Delhi,,20.906k,16,2023-05-30,2023-06-28,,300rs,,1,yes,card ,Pending,
ORD3159,Mobile,Mumbai,,21802 INR,18,10-09-2023,2023-08-23,WH3,100,,4,,card ,delivered,check address
ORD3160,Tablet,Delhi,unknown,7818 INR,1,20/04/2023,2023-10-31,WH1,300,15,2,YES,,Delivered,late delivery
ORD3161,Tablet,Chennai,Supplier C,41.93k,3,2023-11-06,2023-09-26,WH2,unknown,ten,3,,card ,,
ORD3162,Mouse,Chennai,Supplier C,39.257k,3,2023-05-12,13/11/2023,WH2,300rs,5,3,,,,check address
ORD3163,Mobile,Hyderabad,,39853,7,2023-12-25,2023-09-17,WH2,200,ten,3,,UPI,delivered,urgent
ORD3164,Laptop,banglore,Supplier C,10037 INR,14,16/02/2023,04-06-2023,,200,10,1,yes,,Cancelled,urgent
ORD3165,Mobile,Chennai,Supplier B,5.185k,18,2023-03-04,2023-10-06,WH2,unknown,15,5,yes,card ,Cancelled,check address
ORD3166,Keyboard,Delhi,Supplier B,37.994k,15,2023-08-21,14/08/2023,WH3,100,15,2,No,Card,Cancelled,
ORD3167,Laptop,banglore,Supplier B,₹25480,13,2023-09-14,09-14-2023,WH3,200,,1,YES,Cash,delivered,
ORD3168,Tablet,Bangalore,unknown,8692 INR,19,2023-07-21,2023-04-11,WH1,200,5,1,no,Cash,Delivered,urgent
ORD3169,Mobile,Delhi,unknown,₹20999,2,2023-08-23,11-01-2023,,200,15,5,,Cash,Cancelled,
ORD3170,Monitor,delhi,unknown,₹7805,7,2023-12-29,06-27-2023,WH2,100,0,4,YES,Cash,Cancelled,check address
ORD3171,Mouse,Hyderabad,unknown,₹4157,13,2023-01-19,2023-06-10,WH1,300,15,4,,Card,,
ORD3172,Monitor,mumbai ,unknown,35.873k,4,2023-11-10,2023-07-20,WH2,100,,3,No,Cash,delivered,late delivery
ORD3173,Mouse,Hyderabad,,38944,6,07/12/2023,08-20-2023,WH2,nan,10,1,yes,UPI,delivered,check address
ORD3174,Keyboard,Chennai,Supplier C,34761 INR,18,02-15-2023,2023-05-23,WH1,nan,,5,no,card ,Pending,late delivery
ORD3175,Monitor,hydrabad,,₹14705,19,2023-03-03,12/12/2023,WH3,200,,5,yes,,,urgent
