order_id,product,city,supplier,price_cleaned,quantity,order_date_clean,delivery_date_clean,warehouse,transport_cost,discount,customer_rating,returned,payment_method,delivery_status,notes
ORD4547,Laptop,Delhi,Supplier B,45012.0,6,2023-06-20,2023-07-03,WH3,300.0,0.0,1.0,Yes,Card,Cancelled,No Notes
ORD4548,Monitor,Delhi,Unknown,30795.0,8,2023-05-30,2023-04-24,WH2,100.0,0.0,3.0,No,Card,Delivered,late delivery
ORD4549,Mobile,Mumbai,Supplier A,18527.0,10,2023-01-26,2023-08-25,Unknown,200.0,10.0,5.0,No,Upi,Unknown,No Notes
ORD4550,Tablet,Bangalore,Supplier C,41320.0,17,2023-10-02,2023-08-31,WH2,200.0,10.0,1.0,Yes,Card,Pending,No Notes
ORD4551,Laptop,Mumbai,Supplier B,15027.0,1,2023-11-06,2023-11-02,WH2,300.0,10.0,,No,Card,Cancelled,urgent
ORD4552,Mobile,Bangalore,Unknown,28796.0,19,2023-08-06,2023-07-25,WH2,300.0,15.0,3.0,Yes,Cash,Delivered,No Notes
ORD4553,Keyboard,Hyderabad,Supplier B,34992.0,12,2023-04-15,2023-05-12,WH2,300.0,10.0,,No,Cash,Pending,urgent
ORD4554,Laptop,Chennai,Supplier C,29454.0,2,2023-12-03,2023-11-26,WH2,300.0,10.0,,No,Upi,Unknown,check address
ORD4555,Mobile,Chennai,Supplier B,38263.0,17,2023-07-03,2023-02-24,WH2,200.0,10.0,1.0,No,Card,Pending,check address
ORD4556,Mobile,Delhi,Unknown,13441.0,7,2023-01-29,2023-02-10,WH3,300.0,0.0,,No,Cash,Delivered,urgent
ORD4557,Tablet,Hyderabad,Unknown,31189.0,14,2023-07-31,2023-01-31,WH3,300.0,15.0,5.0,Yes,Card,Delivered,urgent
ORD4558,Tablet,Delhi,Supplier B,1181.0,14,2023-08-31,2023-07-28,Unknown,300.0,0.0,3.0,Yes,Cash,Pending,No Notes
ORD4559,Keyboard,Mumbai,Unknown,13812.0,12,2023-02-01,2023-03-05,Unknown,200.0,10.0,5.0,No,Card,Unknown,No Notes
ORD4560,Mobile,Mumbai,Unknown,23716.0,16,2023-03-06,2023-01-17,Unknown,200.0,15.0,3.0,Yes,Unknown,Cancelled,urgent
ORD4561,Mouse,Bangalore,Supplier A,41218.0,18,2023-04-25,2023-09-18,WH2,100.0,5.0,4.0,Yes,Cash,Delivered,No Notes
ORD4562,Mobile,Hyderabad,Supplier B,36713.0,8,2023-07-15,2023-07-12,WH2,300.0,0.0,1.0,No,Card,Delivered,late delivery
ORD4563,Tablet,Mumbai,Unknown,27633.0,2,2023-03-28,2023-03-18,WH3,300.0,10.0,2.0,No,Unknown,Delivered,urgent
ORD4564,Mouse,Chennai,Unknown,11939.0,11,2023-08-28,2023-01-19,WH3,100.0,0.0,2.0,No,Upi,Delivered,check address
ORD4565,Laptop,Hyderabad,Unknown,11072.0,1,2023-06-05,2023-06-03,Unknown,200.0,0.0,1.0,No,Unknown,Delivered,check address
ORD4566,Laptop,Bangalore,Supplier C,45562.0,10,2023-05-16,2023-09-07,WH1,200.0,0.0,,Yes,Card,Delivered,check address
ORD4567,Monitor,Chennai,Supplier B,9846.0,18,2023-04-05,2023-07-11,WH1,300.0,0.0,,No,Cash,Unknown,urgent
ORD4568,Tablet,Bangalore,Supplier B,4686.0,16,2023-12-01,2023-09-23,WH2,300.0,10.0,2.0,No,Upi,Delivered,check address
ORD4569,Monitor,Bangalore,Supplier B,30998.0,2,2023-01-22,2023-02-25,WH2,200.0,10.0,5.0,Yes,Card,Pending,late delivery
ORD4570,Mouse,Bangalore,Supplier A,27775.0,17,2023-07-26,2023-08-08,WH2,300.0,0.0,2.0,No,Upi,Delivered,No Notes
ORD4571,Tablet,Hyderabad,Unknown,20215.0,16,2023-05-07,2023-11-22,WH3,300.0,10.0,1.0,No,Unknown,Delivered,late delivery
ORD4572,Keyboard,Delhi,Supplier B,28984.0,19,2023-03-17,2023-12-06,WH2,300.0,10.0,,No,Card,Delivered,check address
ORD4573,Mobile,Delhi,Unknown,44195.0,5,2023-06-07,2023-07-12,WH2,300.0,10.0,4.0,Yes,Upi,Pending,check address
ORD4574,Keyboard,Bangalore,Supplier C,26297.0,6,2023-07-31,2023-09-05,WH2,200.0,10.0,,No,Upi,Delivered,late delivery
ORD4575,Mouse,Hyderabad,Supplier A,32619.0,17,2023-07-21,2023-12-20,WH1,100.0,10.0,1.0,No,Cash,Unknown,late delivery
ORD4576,Tablet,Chennai,Supplier C,43160.0,16,2023-12-21,2023-05-13,WH1,300.0,0.0,1.0,Yes,Unknown,Delivered,urgent
ORD4577,Mouse,Mumbai,Unknown,30552.0,16,2023-12-24,2023-10-13,Unknown,100.0,5.0,3.0,No,Cash,Pending,late delivery
ORD4578,Mobile,Mumbai,Unknown,44422.0,7,2023-04-28,2023-02-12,WH2,100.0,10.0,2.0,No,Cash,Delivered,No Notes
ORD4579,Laptop,Hyderabad,Unknown,25885.0,16,2023-03-12,2023-03-16,WH3,100.0,10.0,2.0,No,Unknown,Cancelled,late delivery
ORD4580,Laptop,Mumbai,Supplier B,18409.0,9,2023-10-27,2023-11-07,WH1,200.0,5.0,3.0,Yes,Upi,Pending,check address
ORD4581,Mouse,Chennai,Supplier C,5412.0,6,2023-10-29,2023-01-13,Unknown,100.0,15.0,5.0,Yes,Card,Delivered,urgent
ORD4582,Monitor,Chennai,Unknown,47075.0,16,2023-03-04,2023-01-02,WH2,300.0,0.0,5.0,No,Card,Delivered,late delivery
ORD4583,Tablet,Mumbai,Supplier C,21027.0,9,2023-08-09,2023-05-19,WH1,200.0,5.0,,No,Unknown,Delivered,urgent
ORD4584,Tablet,Mumbai,Supplier A,9559.0,4,2023-04-29,2023-10-10,WH3,200.0,15.0,3.0,No,Unknown,Delivered,check address
ORD4585,Laptop,Bangalore,Unknown,5650.0,6,2023-03-11,2023-09-09,WH3,300.0,5.0,2.0,No,Card,Cancelled,No Notes
ORD4586,Keyboard,Chennai,Supplier A,11844.0,14,2023-07-07,2023-07-11,WH3,300.0,0.0,5.0,No,Card,Unknown,urgent
ORD4587,Mobile,Bangalore,Unknown,18633.0,3,2023-03-18,2023-08-20,WH3,300.0,15.0,5.0,Yes,Card,Pending,check address
ORD4588,Keyboard,Mumbai,Supplier B,36751.0,17,2023-02-19,2023-04-14,WH2,300.0,0.0,4.0,No,Unknown,Unknown,No Notes
ORD4589,Keyboard,Delhi,Supplier C,38343.0,11,2023-06-01,2023-09-01,Unknown,300.0,0.0,5.0,No,Cash,Delivered,late delivery
ORD4590,Mouse,Hyderabad,Supplier C,31493.0,8,2023-04-17,2023-11-05,Unknown,300.0,15.0,2.0,No,Upi,Cancelled,late delivery
ORD4591,Laptop,Chennai,Unknown,24831.0,8,2023-12-11,2023-08-18,WH3,300.0,10.0,4.0,No,Upi,Delivered,late delivery
ORD4592,Laptop,Chennai,Unknown,37877.0,4,2023-06-20,2023-03-07,WH2,100.0,10.0,4.0,No,Card,Cancelled,No Notes
ORD4593,Laptop,Mumbai,Unknown,48131.0,15,2023-09-05,2023-08-17,Unknown,200.0,15.0,,Yes,Unknown,Unknown,check address
ORD4594,Mouse,Delhi,Supplier A,46197.0,16,2023-08-03,2023-06-02,Unknown,300.0,5.0,2.0,No,Upi,Cancelled,late delivery
ORD4595,Monitor,Hyderabad,Unknown,2782.0,11,2023-04-09,2023-05-29,Unknown,300.0,5.0,3.0,Yes,Upi,Delivered,urgent
ORD4596,Keyboard,Bangalore,Supplier C,21952.0,7,2023-01-04,2023-06-18,WH3,300.0,0.0,1.0,Yes,Upi,Cancelled,check address
ORD4597,Mouse,Delhi,Unknown,31219.0,18,2023-10-11,2023-02-27,WH2,200.0,5.0,5.0,No,Card,Delivered,late delivery
ORD4598,Tablet,Delhi,Unknown,43167.0,6,2023-03-21,2023-05-22,WH3,300.0,10.0,,No,Card,Delivered,No Notes
ORD4599,Mobile,Delhi,Unknown,5412.0,4,2023-09-15,2023-09-25,WH2,200.0,15.0,3.0,Yes,Cash,Cancelled,urgent
ORD4600,Monitor,Bangalore,Supplier C,31056.0,5,2023-06-17,2023-02-28,WH1,200.0,5.0,1.0,Yes,Card,Cancelled,late delivery
ORD4601,Tablet,Chennai,Supplier C,30116.0,3,2023-08-04,2023-12-26,WH2,200.0,15.0,2.0,No,Unknown,Cancelled,check address
ORD4602,Keyboard,Mumbai,Supplier C,48507.0,6,2023-02-05,2023-01-04,WH2,300.0,0.0,5.0,No,Card,Cancelled,late delivery
ORD4603,Laptop,Mumbai,Unknown,48855.0,14,2023-05-09,2023-12-05,WH3,300.0,15.0,3.0,Yes,Card,Cancelled,check address
ORD4604,Keyboard,Bangalore,Unknown,31633.0,1,2023-08-16,2023-11-25,WH3,100.0,0.0,1.0,No,Card,Delivered,late delivery
ORD4605,Mouse,Mumbai,Supplier B,15598.0,14,2023-01-24,2023-02-03,WH1,200.0,0.0,,No,Card,Pending,No Notes
ORD4606,Mobile,Chennai,Supplier A,11616.0,6,2023-05-24,2023-10-30,WH3,300.0,0.0,2.0,Yes,Unknown,Unknown,check address
ORD4607,Mouse,Chennai,Unknown,38448.0,3,2023-09-19,2023-08-15,WH2,300.0,0.0,,Yes,Card,Delivered,urgent
ORD4608,Monitor,Delhi,Supplier B,34238.0,17,2023-05-12,2023-11-21,Unknown,300.0,10.0,4.0,Yes,Card,Cancelled,urgent
ORD4609,Monitor,Hyderabad,Supplier B,13101.0,14,2023-11-07,2023-11-02,WH3,300.0,10.0,4.0,No,Unknown,Pending,urgent
ORD4610,Mobile,Chennai,Unknown,38595.0,19,2023-09-17,2023-11-01,Unknown,300.0,10.0,4.0,No,Card,Pending,check address
ORD4611,Tablet,Mumbai,Unknown,38835.0,7,2023-07-08,2023-06-23,Unknown,200.0,15.0,2.0,Yes,Unknown,Unknown,No Notes
ORD4612,Tablet,Hyderabad,Supplier B,11286.0,11,2023-09-10,2023-05-12,Unknown,200.0,10.0,1.0,No,Cash,Delivered,urgent
ORD4613,Monitor,Bangalore,Unknown,36762.0,7,2023-12-16,2023-08-04,WH3,300.0,5.0,2.0,No,Unknown,Delivered,urgent
ORD4614,Monitor,Bangalore,Supplier A,12070.0,13,2023-12-03,2023-08-27,WH2,300.0,10.0,4.0,Yes,Cash,Delivered,late delivery
ORD4615,Laptop,Bangalore,Unknown,29091.0,14,2023-06-09,2023-06-25,Unknown,300.0,10.0,2.0,Yes,Card,Delivered,urgent
ORD4616,Tablet,Chennai,Supplier A,41702.0,11,2023-02-04,2023-08-09,WH1,300.0,10.0,5.0,Yes,Upi,Delivered,No Notes
ORD4617,Mobile,Chennai,Supplier C,47739.0,8,2023-08-19,2023-04-23,WH3,300.0,10.0,1.0,No,Card,Delivered,No Notes
ORD4618,Tablet,Hyderabad,Supplier C,47707.0,12,2023-10-06,2023-10-20,Unknown,300.0,0.0,,Yes,Cash,Cancelled,No Notes
ORD4619,Laptop,Delhi,Unknown,22742.0,15,2023-08-30,2023-09-08,Unknown,300.0,15.0,5.0,Yes,Unknown,Pending,No Notes
ORD4620,Mouse,Bangalore,Supplier C,34050.0,10,2023-02-20,2023-09-22,WH3,300.0,15.0,,Yes,Cash,Delivered,No Notes
ORD4621,Monitor,Delhi,Unknown,41377.0,2,2023-04-14,2023-10-28,WH2,100.0,5.0,4.0,Yes,Upi,Delivered,check address
ORD4622,Monitor,Chennai,Unknown,15428.0,13,2023-04-03,2023-11-24,WH1,100.0,0.0,1.0,Yes,Card,Unknown,No Notes
ORD4623,Laptop,Bangalore,Supplier B,45608.0,10,2023-06-29,2023-08-24,Unknown,200.0,10.0,5.0,Yes,Cash,Delivered,late delivery
ORD4624,Mobile,Chennai,Unknown,3733.0,17,2023-04-22,2023-06-14,WH1,300.0,10.0,2.0,Yes,Card,Delivered,urgent
ORD4625,Monitor,Bangalore,Unknown,5067.0,10,2023-12-17,2023-02-21,WH3,300.0,10.0,3.0,No,Card,Delivered,check address
ORD4626,Keyboard,Hyderabad,Supplier A,19741.0,6,2023-08-05,2023-12-13,WH2,200.0,10.0,,No,Card,Delivered,late delivery
ORD4627,Monitor,Mumbai,Supplier C,12127.0,1,2023-04-30,2023-11-04,WH3,300.0,10.0,2.0,No,Cash,Delivered,No Notes
ORD4628,Keyboard,Hyderabad,Supplier C,13010.0,17,2023-11-17,2023-06-17,WH2,200.0,10.0,4.0,Yes,Cash,Cancelled,urgent
ORD4629,Laptop,Bangalore,Supplier C,37006.0,1,2023-12-21,2023-11-14,Unknown,100.0,15.0,3.0,No,Upi,Cancelled,late delivery
ORD4630,Laptop,Delhi,Unknown,10964.0,5,2023-10-26,2023-01-19,Unknown,100.0,0.0,,Yes,Card,Unknown,late delivery
ORD4631,Monitor,Hyderabad,Unknown,29653.0,15,2023-02-22,2023-05-06,Unknown,300.0,0.0,1.0,No,Cash,Pending,No Notes
ORD4632,Tablet,Hyderabad,Supplier A,25373.0,1,2023-02-18,2023-03-24,WH2,100.0,15.0,,No,Upi,Unknown,urgent
ORD4633,Keyboard,Chennai,Supplier C,8210.0,17,2023-01-11,2023-08-13,WH3,200.0,10.0,3.0,No,Cash,Delivered,urgent
ORD4634,Mobile,Delhi,Unknown,1787.0,14,2023-05-04,2023-03-28,Unknown,300.0,10.0,,Yes,Card,Delivered,late delivery
ORD4635,Monitor,Mumbai,Supplier B,49467.0,13,2023-09-11,2023-07-10,WH2,200.0,0.0,,No,Card,Delivered,late delivery
ORD4636,Mobile,Mumbai,Supplier B,25618.0,11,2023-01-14,2023-02-20,Unknown,100.0,0.0,1.0,Yes,Card,Delivered,late delivery
ORD4637,Monitor,Mumbai,Supplier A,16060.0,12,2023-12-06,2023-11-22,WH3,200.0,10.0,5.0,No,Card,Delivered,late delivery
ORD4638,Tablet,Hyderabad,Supplier C,46256.0,6,2023-01-01,2023-06-17,WH1,300.0,0.0,,Yes,Unknown,Pending,late delivery
ORD4639,Tablet,Chennai,Supplier B,28518.0,11,2023-01-16,2023-05-15,WH1,100.0,10.0,5.0,Yes,Card,Cancelled,late delivery
ORD4640,Tablet,Hyderabad,Unknown,48770.0,2,2023-06-14,2023-04-26,WH3,100.0,10.0,,No,Card,Pending,late delivery
ORD4641,Mouse,Hyderabad,Unknown,23168.0,18,2023-01-18,2023-06-24,Unknown,300.0,0.0,,Yes,Card,Delivered,check address
ORD4642,Tablet,Hyderabad,Supplier B,38411.0,12,2023-10-31,2023-05-20,Unknown,100.0,15.0,5.0,No,Unknown,Delivered,No Notes
ORD4643,Laptop,Hyderabad,Supplier C,29481.0,15,2023-05-05,2023-11-13,WH1,300.0,0.0,5.0,Yes,Cash,Delivered,urgent
ORD4644,Laptop,Hyderabad,Supplier A,22112.0,9,2023-02-07,2023-08-25,WH1,300.0,10.0,,Yes,Cash,Cancelled,No Notes
ORD4645,Mouse,Bangalore,Supplier C,6640.0,8,2023-07-08,2023-12-30,WH1,300.0,10.0,5.0,No,Unknown,Pending,late delivery
ORD4646,Keyboard,Mumbai,Unknown,4410.0,18,2023-06-17,2023-08-03,WH1,200.0,5.0,3.0,Yes,Card,Delivered,late delivery
ORD4647,Mobile,Bangalore,Supplier B,35126.0,16,2023-12-22,2023-08-10,WH2,200.0,10.0,1.0,No,Upi,Unknown,No Notes
ORD4648,Monitor,Hyderabad,Unknown,26780.0,10,2023-03-12,2023-09-07,WH3,200.0,15.0,5.0,No,Card,Cancelled,urgent
ORD4649,Monitor,Chennai,Supplier B,45564.0,12,2023-08-09,2023-10-27,Unknown,300.0,15.0,5.0,No,Card,Delivered,No Notes
ORD4650,Mouse,Delhi,Supplier A,12185.0,12,2023-12-31,2023-06-22,Unknown,300.0,10.0,1.0,Yes,Unknown,Unknown,check address
ORD4651,Laptop,Hyderabad,Supplier C,16631.0,10,2023-09-23,2023-02-12,WH3,300.0,5.0,3.0,No,Card,Cancelled,check address
ORD4652,Monitor,Chennai,Supplier C,44201.0,14,2023-04-09,2023-06-07,Unknown,100.0,0.0,,Yes,Unknown,Delivered,late delivery
ORD4653,Laptop,Delhi,Supplier B,17921.0,4,2023-11-18,2023-05-03,Unknown,300.0,15.0,5.0,Yes,Card,Unknown,check address
ORD4654,Keyboard,Chennai,Unknown,29587.0,15,2023-02-25,2023-05-27,WH1,100.0,15.0,,No,Upi,Delivered,urgent
ORD4655,Mobile,Delhi,Unknown,38344.0,9,2023-01-08,2023-06-07,Unknown,300.0,10.0,,No,Upi,Pending,No Notes
ORD4656,Keyboard,Delhi,Supplier C,21909.0,7,2023-10-06,2023-03-13,WH3,300.0,15.0,3.0,No,Card,Pending,urgent
ORD4657,Mouse,Delhi,Supplier C,20967.0,7,2023-01-21,2023-02-20,WH3,300.0,10.0,5.0,No,Card,Unknown,urgent
ORD4658,Tablet,Chennai,Supplier B,8898.0,9,2023-01-28,2023-08-01,WH3,300.0,5.0,3.0,No,Unknown,Pending,No Notes
ORD4659,Tablet,Hyderabad,Unknown,42904.0,10,2023-10-24,2023-05-22,Unknown,300.0,15.0,,No,Upi,Pending,check address
ORD4660,Tablet,Chennai,Unknown,15216.0,13,2023-01-26,2023-07-02,WH2,300.0,10.0,4.0,Yes,Card,Cancelled,late delivery
ORD4661,Keyboard,Bangalore,Unknown,27399.0,6,2023-11-24,2023-11-20,WH1,100.0,5.0,5.0,No,Unknown,Delivered,late delivery
ORD4662,Monitor,Mumbai,Unknown,29474.0,4,2023-05-11,2023-04-01,WH3,200.0,0.0,5.0,No,Card,Pending,late delivery
ORD4663,Mobile,Delhi,Supplier B,13398.0,17,2023-05-25,2023-11-29,WH2,300.0,15.0,,No,Upi,Unknown,late delivery
ORD4664,Tablet,Hyderabad,Unknown,47762.0,14,2023-03-03,2023-06-14,Unknown,100.0,0.0,,No,Card,Cancelled,No Notes
ORD4665,Mouse,Chennai,Unknown,42810.0,3,2023-05-24,2023-04-17,WH1,300.0,10.0,,Yes,Cash,Unknown,No Notes
ORD4666,Mouse,Delhi,Supplier A,20309.0,1,2023-06-10,2023-02-26,WH2,300.0,0.0,2.0,Yes,Upi,Pending,urgent
ORD4667,Tablet,Bangalore,Supplier A,30658.0,18,2023-04-27,2023-04-04,Unknown,300.0,10.0,2.0,No,Card,Delivered,check address
ORD4668,Tablet,Mumbai,Unknown,42955.0,2,2023-02-11,2023-06-28,Unknown,200.0,0.0,,Yes,Cash,Delivered,check address
ORD4669,Mobile,Delhi,Supplier B,40482.0,8,2023-09-25,2023-01-09,WH2,300.0,0.0,,No,Upi,Pending,check address
ORD4670,Tablet,Chennai,Supplier C,24581.0,16,2023-02-26,2023-07-12,WH2,200.0,10.0,,No,Card,Delivered,urgent
ORD4671,Mobile,Delhi,Supplier B,33010.0,4,2023-07-17,2023-06-03,WH3,300.0,10.0,3.0,No,Upi,Delivered,late delivery
ORD4672,Mouse,Delhi,Unknown,15287.0,19,2023-04-07,2023-02-22,WH1,300.0,10.0,2.0,No,Unknown,Unknown,late delivery
ORD4673,Tablet,Chennai,Unknown,23390.0,10,2023-01-13,2023-11-22,WH1,300.0,0.0,3.0,No,Card,Delivered,No Notes
ORD4674,Keyboard,Chennai,Supplier A,46721.0,17,2023-06-18,2023-09-06,WH3,300.0,15.0,5.0,Yes,Cash,Cancelled,No Notes
ORD4675,Keyboard,Hyderabad,Unknown,9541.0,17,2023-06-30,2023-12-03,WH1,100.0,0.0,5.0,No,Upi,Pending,late delivery
ORD4676,Mouse,Delhi,Supplier B,18921.0,7,2023-07-08,2023-09-10,WH1,200.0,10.0,,No,Card,Unknown,check address
ORD4677,Mobile,Chennai,Unknown,44937.0,9,2023-01-22,2023-10-05,Unknown,300.0,0.0,4.0,Yes,Card,Pending,check address
ORD4678,Keyboard,Delhi,Supplier A,41149.0,7,2023-05-20,2023-03-10,WH2,100.0,10.0,4.0,No,Card,Pending,No Notes
ORD4679,Mobile,Bangalore,Unknown,31238.0,3,2023-05-16,2023-05-16,WH3,300.0,0.0,2.0,No,Upi,Delivered,urgent
ORD4680,Keyboard,Bangalore,Supplier A,3366.0,12,2023-12-07,2023-10-25,WH2,100.0,0.0,,Yes,Card,Delivered,late delivery
ORD4681,Keyboard,Delhi,Supplier A,14494.0,4,2023-02-15,2023-03-22,WH1,100.0,10.0,,No,Cash,Delivered,check address
ORD4682,Mobile,Bangalore,Supplier A,40796.0,17,2023-12-06,2023-08-09,WH1,200.0,10.0,5.0,Yes,Card,Unknown,check address
ORD4683,Monitor,Chennai,Supplier B,44196.0,3,2023-11-23,2023-09-21,WH3,300.0,0.0,3.0,Yes,Upi,Unknown,check address
ORD4684,Keyboard,Bangalore,Unknown,12286.0,11,2023-04-21,2023-04-06,WH2,300.0,5.0,2.0,Yes,Card,Unknown,late delivery
ORD4685,Tablet,Bangalore,Supplier C,7041.0,8,2023-09-14,2023-03-29,Unknown,100.0,0.0,4.0,Yes,Upi,Cancelled,urgent
ORD4686,Mouse,Chennai,Supplier C,20985.0,2,2023-06-19,2023-03-24,WH2,300.0,10.0,1.0,No,Card,Delivered,late delivery
ORD4687,Monitor,Delhi,Supplier C,5174.0,14,2023-01-05,2023-07-17,WH2,100.0,0.0,3.0,Yes,Unknown,Cancelled,No Notes
ORD4688,Mobile,Hyderabad,Unknown,34691.0,4,2023-05-22,2023-01-07,WH3,300.0,0.0,,No,Cash,Unknown,urgent
ORD4689,Monitor,Bangalore,Unknown,23726.0,16,2023-12-01,2023-04-27,Unknown,300.0,10.0,1.0,Yes,Cash,Delivered,late delivery
ORD4690,Laptop,Bangalore,Unknown,28838.0,14,2023-11-10,2023-01-21,WH2,200.0,10.0,2.0,Yes,Cash,Unknown,No Notes
ORD4691,Laptop,Hyderabad,Supplier A,4303.0,7,2023-12-16,2023-11-05,WH2,200.0,15.0,2.0,Yes,Unknown,Delivered,No Notes
ORD4692,Keyboard,Delhi,Unknown,47653.0,10,2023-04-19,2023-03-03,WH1,200.0,0.0,1.0,No,Cash,Delivered,urgent
ORD4693,Keyboard,Mumbai,Supplier A,28177.0,12,2023-12-05,2023-10-28,WH1,300.0,10.0,2.0,No,Card,Pending,urgent
ORD4694,Tablet,Mumbai,Supplier A,43007.0,8,2023-08-06,2023-12-11,Unknown,300.0,15.0,2.0,Yes,Card,Pending,No Notes
ORD4695,Mouse,Chennai,Unknown,10890.0,11,2023-06-19,2023-06-24,WH2,200.0,5.0,5.0,Yes,Unknown,Unknown,late delivery
ORD4696,Monitor,Delhi,Supplier C,22964.0,13,2023-09-20,2023-05-17,WH2,200.0,15.0,,No,Unknown,Delivered,late delivery
ORD4697,Laptop,Chennai,Unknown,27806.0,12,2023-06-02,2023-02-24,WH1,300.0,0.0,3.0,No,Upi,Delivered,urgent
ORD4698,Keyboard,Mumbai,Supplier B,8600.0,7,2023-12-13,2023-06-14,Unknown,300.0,10.0,4.0,Yes,Unknown,Pending,urgent
ORD4699,Mouse,Hyderabad,Supplier C,27444.0,12,2023-04-28,2023-09-05,WH3,300.0,10.0,,Yes,Cash,Pending,urgent
ORD4700,Monitor,Mumbai,Supplier B,28230.0,10,2023-05-04,2023-06-11,WH1,300.0,10.0,5.0,Yes,Unknown,Delivered,urgent
ORD4701,Keyboard,Bangalore,Unknown,41890.0,7,2023-11-26,2023-09-26,WH2,200.0,5.0,2.0,Yes,Unknown,Delivered,check address
ORD4702,Keyboard,Bangalore,Unknown,17466.0,19,2023-08-16,2023-06-09,WH3,200.0,10.0,4.0,No,Card,Pending,urgent
ORD4703,Laptop,Bangalore,Unknown,17476.0,7,2023-08-16,2023-06-01,WH2,200.0,10.0,2.0,No,Card,Delivered,No Notes
ORD4704,Laptop,Bangalore,Supplier B,33021.0,18,2023-05-12,2023-07-11,WH2,100.0,10.0,,Yes,Unknown,Delivered,urgent
ORD4705,Keyboard,Delhi,Supplier A,28732.0,12,2023-08-03,2023-01-14,WH2,300.0,10.0,3.0,Yes,Cash,Cancelled,late delivery
ORD4706,Mobile,Mumbai,Unknown,8375.0,4,2023-07-31,2023-05-05,Unknown,300.0,15.0,2.0,No,Card,Delivered,check address
ORD4707,Keyboard,Bangalore,Unknown,8837.0,1,2023-07-24,2023-06-24,WH3,100.0,10.0,1.0,Yes,Card,Pending,No Notes
ORD4708,Mouse,Delhi,Unknown,24108.0,5,2023-01-15,2023-03-03,WH2,100.0,10.0,1.0,No,Card,Delivered,check address
ORD4709,Keyboard,Bangalore,Supplier C,18851.0,10,2023-07-29,2023-06-29,Unknown,300.0,5.0,1.0,Yes,Upi,Delivered,No Notes
ORD4710,Tablet,Bangalore,Unknown,27600.0,7,2023-05-17,2023-02-09,WH3,300.0,10.0,1.0,No,Upi,Pending,late delivery
ORD4711,Tablet,Bangalore,Supplier B,16188.0,7,2023-12-29,2023-11-29,WH1,300.0,5.0,4.0,Yes,Unknown,Cancelled,check address
ORD4712,Tablet,Chennai,Unknown,45777.0,13,2023-10-21,2023-06-22,Unknown,300.0,0.0,,Yes,Unknown,Delivered,check address
ORD4713,Mobile,Bangalore,Unknown,6489.0,14,2023-01-07,2023-04-26,WH3,300.0,10.0,1.0,No,Cash,Unknown,check address
ORD4714,Mobile,Delhi,Unknown,20082.0,5,2023-11-02,2023-07-09,WH2,300.0,0.0,2.0,Yes,Card,Unknown,urgent
ORD4715,Keyboard,Hyderabad,Unknown,9983.0,2,2023-07-13,2023-10-06,WH2,300.0,15.0,5.0,No,Cash,Delivered,No Notes
ORD4716,Tablet,Chennai,Unknown,34243.0,14,2023-06-18,2023-07-08,Unknown,200.0,0.0,2.0,No,Cash,Unknown,No Notes
ORD4717,Mobile,Delhi,Unknown,9695.0,8,2023-11-29,2023-07-10,WH1,300.0,10.0,2.0,Yes,Upi,Delivered,No Notes
ORD4718,Laptop,Bangalore,Unknown,1230.0,2,2023-02-05,2023-05-04,Unknown,300.0,0.0,2.0,Yes,Card,Delivered,urgent
ORD4719,Keyboard,Bangalore,Supplier B,40789.0,8,2023-07-28,2023-05-23,WH1,300.0,10.0,2.0,Yes,Card,Pending,check address
ORD4720,Mouse,Chennai,Unknown,33103.0,5,2023-02-17,2023-03-16,WH1,300.0,0.0,5.0,No,Card,Unknown,late delivery
ORD4721,Monitor,Hyderabad,Supplier B,43546.0,12,2023-04-21,2023-08-28,Unknown,300.0,5.0,1.0,No,Unknown,Unknown,late delivery
ORD4722,Keyboard,Chennai,Supplier B,27350.0,7,2023-07-06,2023-03-23,Unknown,200.0,10.0,3.0,Yes,Unknown,Pending,urgent
ORD4723,Monitor,Chennai,Unknown,12282.0,13,2023-02-06,2023-11-02,Unknown,100.0,0.0,4.0,No,Upi,Unknown,late delivery
ORD4724,Tablet,Mumbai,Unknown,21354.0,15,2023-10-22,2023-08-17,WH3,200.0,10.0,5.0,Yes,Upi,Unknown,urgent
ORD4725,Monitor,Mumbai,Supplier C,29802.0,10,2023-06-22,2023-01-07,WH3,200.0,5.0,5.0,No,Card,Delivered,urgent
ORD4726,Tablet,Bangalore,Unknown,12355.0,4,2023-03-21,2023-04-09,Unknown,300.0,10.0,5.0,Yes,Card,Unknown,No Notes
ORD4727,Laptop,Hyderabad,Unknown,31238.0,16,2023-09-13,2023-07-22,WH3,100.0,0.0,4.0,Yes,Cash,Unknown,urgent
ORD4728,Monitor,Bangalore,Supplier B,44369.0,7,2023-09-16,2023-04-29,WH3,300.0,10.0,2.0,Yes,Unknown,Unknown,check address
ORD4729,Keyboard,Hyderabad,Supplier A,18144.0,13,2023-01-09,2023-11-06,WH1,300.0,5.0,,Yes,Card,Cancelled,No Notes
ORD4730,Tablet,Mumbai,Supplier C,6243.0,4,2023-04-30,2023-12-21,WH2,100.0,10.0,4.0,Yes,Card,Unknown,urgent
ORD4731,Keyboard,Hyderabad,Unknown,21336.0,12,2023-05-18,2023-03-11,WH2,200.0,10.0,5.0,No,Cash,Cancelled,urgent
